User ID,Device Model,Operating System,App Usage Time (min/day),Screen On Time (hours/day),Battery Drain (mAh/day),Number of Apps Installed,Data Usage (MB/day),Age,Gender,User Behavior Class
3755,OnePlus 9,Android,132,3.6,628,32,344,47,Female,2
3756,iPhone 12,iOS,299,5.8,1431,41,985,44,Female,3
3757,Google Pixel 5,Android,81,1.4,558,16,297,26,Female,1
3758,iPhone 12,iOS,577,8.5,2774,89,2192,29,Female,5
3759,Samsung Galaxy S21,Android,93,2.6,681,37,302,45,Female,2
3760,OnePlus 9,Android,576,11.6,2803,82,1553,43,Female,5
3761,Samsung Galaxy S21,Android,423,6.5,2094,65,1372,23,Female,4
3762,Google Pixel 5,Android,292,5.6,1401,46,949,37,Female,3
3763,OnePlus 9,Android,216,4,1711,59,748,58,Male,3
3764,Samsung Galaxy S21,Android,91,3.4,1073,38,451,52,Male,2
3765,iPhone 12,iOS,444,7.6,2372,77,1002,29,Male,4
3766,Google Pixel 5,Android,512,10.5,2409,89,1599,33,Male,5
3767,OnePlus 9,Android,452,6.8,2387,77,1456,55,Female,4
3768,Samsung Galaxy S21,Android,412,6.2,1899,78,1384,19,Female,4
3769,Xiaomi Mi 11,Android,260,6,1361,44,889,37,Female,3
3770,Xiaomi Mi 11,Android,197,4.6,1660,59,975,25,Male,3
3771,Google Pixel 5,Android,278,4.7,1484,55,917,21,Male,3
3772,Google Pixel 5,Android,46,2,457,14,105,58,Male,1
3773,Xiaomi Mi 11,Android,593,10.2,2499,81,1616,38,Female,5
3774,Samsung Galaxy S21,Android,32,1.2,580,19,153,20,Female,1
3775,iPhone 12,iOS,122,3.3,755,30,573,26,Male,2
3776,Samsung Galaxy S21,Android,522,11.2,2808,93,2328,24,Male,5
3777,OnePlus 9,Android,473,6.4,2312,74,1400,40,Male,4
3778,Samsung Galaxy S21,Android,398,6.2,1851,77,1180,23,Male,4
3779,Xiaomi Mi 11,Android,240,4.7,1464,52,708,56,Female,3
3780,OnePlus 9,Android,576,10.1,2447,83,2323,33,Male,5
3781,Samsung Galaxy S21,Android,120,2.1,720,39,392,43,Male,2
3782,Samsung Galaxy S21,Android,152,3.7,993,32,429,18,Male,2
3783,Xiaomi Mi 11,Android,138,2.4,837,21,572,56,Female,2
3784,Xiaomi Mi 11,Android,502,10.9,2476,96,1935,39,Male,5
3785,OnePlus 9,Android,558,8.4,2447,97,1594,22,Female,5
3786,Samsung Galaxy S21,Android,138,3.6,889,25,323,27,Female,2
3787,Google Pixel 5,Android,580,8.2,2623,90,2262,49,Male,5
3788,OnePlus 9,Android,589,8.7,2736,82,1997,49,Male,5
3789,Xiaomi Mi 11,Android,452,7.4,2180,61,1417,54,Female,4
3790,Xiaomi Mi 11,Android,245,5.9,1243,52,885,29,Male,3
3791,Samsung Galaxy S21,Android,125,2.7,690,28,393,27,Female,2
3792,Xiaomi Mi 11,Android,97,2.2,1101,38,375,53,Male,2
3793,Google Pixel 5,Android,516,8.7,2857,83,2189,53,Female,5
3794,iPhone 12,iOS,68,1.6,450,14,111,30,Male,1
3795,OnePlus 9,Android,64,1.1,572,10,161,42,Female,1
3796,OnePlus 9,Android,539,8.4,2796,89,2415,26,Male,5
3797,Xiaomi Mi 11,Android,428,7,2306,75,1144,22,Male,4
3798,iPhone 12,iOS,325,7.1,2269,64,1053,56,Male,4
3799,Xiaomi Mi 11,Android,522,11.9,2798,85,1663,28,Female,5
3800,Xiaomi Mi 11,Android,309,7.5,2292,77,1253,57,Female,4
3801,Xiaomi Mi 11,Android,79,1.9,493,14,128,55,Male,1
3802,Xiaomi Mi 11,Android,545,11.5,2911,87,1717,21,Female,5
3803,Samsung Galaxy S21,Android,459,7,1982,67,1091,43,Male,4
3804,iPhone 12,iOS,225,4,1420,48,917,56,Male,3
3805,iPhone 12,iOS,257,4.5,1705,57,912,55,Male,3
3806,Xiaomi Mi 11,Android,134,4,773,35,449,28,Female,2
3807,iPhone 12,iOS,516,10.2,2932,98,1547,31,Male,5
3808,Google Pixel 5,Android,82,1.7,558,16,284,29,Female,1
3809,Samsung Galaxy S21,Android,452,7.2,1808,64,1090,45,Female,4
3810,iPhone 12,iOS,521,9,2902,97,1701,37,Male,5
3811,Google Pixel 5,Android,457,6.3,2347,66,1082,22,Male,4
3812,Xiaomi Mi 11,Android,31,1.1,585,11,208,50,Female,1
3813,iPhone 12,iOS,47,2,476,14,125,39,Male,1
3814,Xiaomi Mi 11,Android,229,5.7,1305,43,985,23,Female,3
3815,Xiaomi Mi 11,Android,34,2,558,14,122,54,Female,1
3816,Google Pixel 5,Android,173,2.5,678,29,301,30,Female,2
3817,Samsung Galaxy S21,Android,78,1.8,333,17,138,51,Female,1
3818,Google Pixel 5,Android,230,5.7,1254,52,989,34,Female,3
3819,OnePlus 9,Android,565,10.6,2475,99,1603,51,Female,5
3820,iPhone 12,iOS,172,2.8,1035,22,549,41,Male,2
3821,Google Pixel 5,Android,393,6.4,1872,67,1122,40,Male,4
3822,OnePlus 9,Android,268,4.7,1331,42,944,47,Female,3
3823,Xiaomi Mi 11,Android,154,4,761,32,322,42,Male,2
3824,Google Pixel 5,Android,239,4.8,1676,56,871,20,Male,3
3825,iPhone 12,iOS,187,4.3,1367,58,988,31,Female,3
3826,Google Pixel 5,Android,99,2,940,35,564,31,Male,2
3827,Samsung Galaxy S21,Android,350,7.3,1802,66,1054,21,Female,4
3828,OnePlus 9,Android,543,11.4,2956,82,1702,31,Male,5
3829,Samsung Galaxy S21,Android,340,7.7,2138,75,1053,42,Female,4
3830,iPhone 12,iOS,424,6.6,1957,75,1301,42,Male,4
3831,Google Pixel 5,Android,53,1.4,435,17,162,34,Female,1
3832,OnePlus 9,Android,215,5.5,1690,47,641,24,Male,3
3833,OnePlus 9,Android,462,6.2,2303,65,1099,57,Female,4
3834,Xiaomi Mi 11,Android,215,4.9,1662,43,857,43,Male,3
3835,iPhone 12,iOS,189,5.4,1754,53,779,49,Female,3
3836,Google Pixel 5,Android,503,10.4,2571,84,2025,39,Female,5
3837,OnePlus 9,Android,132,3.6,628,32,344,47,Female,2
3838,iPhone 12,iOS,299,5.8,1431,41,985,44,Female,3
3839,Google Pixel 5,Android,81,1.4,558,16,297,26,Female,1
3840,iPhone 12,iOS,577,8.5,2774,89,2192,29,Female,5
3841,Samsung Galaxy S21,Android,93,2.6,681,37,302,45,Female,2
3842,OnePlus 9,Android,576,11.6,2803,82,1553,43,Female,5
3843,Samsung Galaxy S21,Android,423,6.5,2094,65,1372,23,Female,4
3844,Google Pixel 5,Android,292,5.6,1401,46,949,37,Female,3
3845,OnePlus 9,Android,216,4,1711,59,748,58,Male,3
3846,Samsung Galaxy S21,Android,91,3.4,1073,38,451,52,Male,2
3847,iPhone 12,iOS,444,7.6,2372,77,1002,29,Male,4
3848,Google Pixel 5,Android,512,10.5,2409,89,1599,33,Male,5
3849,OnePlus 9,Android,452,6.8,2387,77,1456,55,Female,4
3850,Samsung Galaxy S21,Android,412,6.2,1899,78,1384,19,Female,4
3851,Xiaomi Mi 11,Android,260,6,1361,44,889,37,Female,3
3852,Xiaomi Mi 11,Android,197,4.6,1660,59,975,25,Male,3
3853,Google Pixel 5,Android,278,4.7,1484,55,917,21,Male,3
3854,Google Pixel 5,Android,46,2,457,14,105,58,Male,1
3855,Xiaomi Mi 11,Android,593,10.2,2499,81,1616,38,Female,5
3856,Samsung Galaxy S21,Android,32,1.2,580,19,153,20,Female,1
3857,iPhone 12,iOS,122,3.3,755,30,573,26,Male,2
3858,Samsung Galaxy S21,Android,522,11.2,2808,93,2328,24,Male,5
3859,OnePlus 9,Android,473,6.4,2312,74,1400,40,Male,4
3860,Samsung Galaxy S21,Android,398,6.2,1851,77,1180,23,Male,4
3861,Xiaomi Mi 11,Android,240,4.7,1464,52,708,56,Female,3
3862,OnePlus 9,Android,576,10.1,2447,83,2323,33,Male,5
3863,Samsung Galaxy S21,Android,120,2.1,720,39,392,43,Male,2
3864,Samsung Galaxy S21,Android,152,3.7,993,32,429,18,Male,2
3865,Xiaomi Mi 11,Android,138,2.4,837,21,572,56,Female,2
3866,Xiaomi Mi 11,Android,502,10.9,2476,96,1935,39,Male,5
3867,OnePlus 9,Android,558,8.4,2447,97,1594,22,Female,5
3868,Samsung Galaxy S21,Android,138,3.6,889,25,323,27,Female,2
3869,Google Pixel 5,Android,580,8.2,2623,90,2262,49,Male,5
3870,OnePlus 9,Android,589,8.7,2736,82,1997,49,Male,5
3871,Xiaomi Mi 11,Android,452,7.4,2180,61,1417,54,Female,4
3872,Xiaomi Mi 11,Android,245,5.9,1243,52,885,29,Male,3
3873,Samsung Galaxy S21,Android,125,2.7,690,28,393,27,Female,2
3874,Xiaomi Mi 11,Android,97,2.2,1101,38,375,53,Male,2
3875,Google Pixel 5,Android,516,8.7,2857,83,2189,53,Female,5
3876,iPhone 12,iOS,68,1.6,450,14,111,30,Male,1
3877,OnePlus 9,Android,64,1.1,572,10,161,42,Female,1
3878,OnePlus 9,Android,539,8.4,2796,89,2415,26,Male,5
3879,Xiaomi Mi 11,Android,428,7,2306,75,1144,22,Male,4
3880,iPhone 12,iOS,325,7.1,2269,64,1053,56,Male,4
3881,Xiaomi Mi 11,Android,522,11.9,2798,85,1663,28,Female,5
3882,Xiaomi Mi 11,Android,309,7.5,2292,77,1253,57,Female,4
3883,Xiaomi Mi 11,Android,79,1.9,493,14,128,55,Male,1
3884,Xiaomi Mi 11,Android,545,11.5,2911,87,1717,21,Female,5
3885,Samsung Galaxy S21,Android,459,7,1982,67,1091,43,Male,4
3886,iPhone 12,iOS,225,4,1420,48,917,56,Male,3
3887,iPhone 12,iOS,257,4.5,1705,57,912,55,Male,3
3888,Xiaomi Mi 11,Android,134,4,773,35,449,28,Female,2
3889,iPhone 12,iOS,516,10.2,2932,98,1547,31,Male,5
3890,Google Pixel 5,Android,82,1.7,558,16,284,29,Female,1
3891,Samsung Galaxy S21,Android,452,7.2,1808,64,1090,45,Female,4
3892,iPhone 12,iOS,521,9,2902,97,1701,37,Male,5
3893,Google Pixel 5,Android,457,6.3,2347,66,1082,22,Male,4
3894,Xiaomi Mi 11,Android,31,1.1,585,11,208,50,Female,1
3895,iPhone 12,iOS,47,2,476,14,125,39,Male,1
3896,Xiaomi Mi 11,Android,229,5.7,1305,43,985,23,Female,3
3897,Xiaomi Mi 11,Android,34,2,558,14,122,54,Female,1
3898,Google Pixel 5,Android,173,2.5,678,29,301,30,Female,2
3899,Samsung Galaxy S21,Android,78,1.8,333,17,138,51,Female,1
3900,Google Pixel 5,Android,230,5.7,1254,52,989,34,Female,3
3901,OnePlus 9,Android,565,10.6,2475,99,1603,51,Female,5
3902,iPhone 12,iOS,172,2.8,1035,22,549,41,Male,2
3903,Xiaomi Mi 11,Android,330,7.2,2363,77,1133,21,Female,4
3904,Xiaomi Mi 11,Android,39,1.8,368,11,105,19,Male,1
3905,Google Pixel 5,Android,223,4.5,1311,56,695,33,Female,3
3906,Google Pixel 5,Android,404,7.4,2081,63,1352,44,Male,4
3907,Samsung Galaxy S21,Android,151,2.4,1003,25,392,39,Male,2
3908,Samsung Galaxy S21,Android,34,1.5,345,11,276,44,Male,1
3909,Xiaomi Mi 11,Android,137,3.3,839,31,348,34,Female,2
3910,Samsung Galaxy S21,Android,301,6.2,2053,75,1303,45,Male,4
3911,Google Pixel 5,Android,116,2.1,912,39,307,40,Female,2
3912,Google Pixel 5,Android,291,4.1,1474,46,827,32,Female,3
3913,iPhone 12,iOS,84,1.4,501,16,284,56,Female,1
3914,iPhone 12,iOS,134,2.5,1125,24,367,35,Male,2
3915,Samsung Galaxy S21,Android,411,7.5,2169,72,1083,58,Male,4
3916,Xiaomi Mi 11,Android,326,7.2,2243,73,1454,50,Male,4
3917,iPhone 12,iOS,550,9.5,2916,91,1946,20,Male,5
3918,OnePlus 9,Android,516,12,2406,82,1968,28,Female,5
3919,Google Pixel 5,Android,59,1.2,361,18,293,25,Female,1
3920,OnePlus 9,Android,225,5.5,1526,44,875,50,Female,3
3921,Google Pixel 5,Android,41,1.1,389,15,136,53,Male,1
3922,OnePlus 9,Android,183,4.1,1210,45,738,19,Male,3
3923,Google Pixel 5,Android,174,2.5,929,37,565,32,Female,2
3924,Xiaomi Mi 11,Android,274,4.2,1781,52,934,28,Male,3
3925,Xiaomi Mi 11,Android,166,2.8,1113,28,360,25,Male,2
3926,Xiaomi Mi 11,Android,66,1.2,585,12,264,36,Male,1
3927,Google Pixel 5,Android,152,2.7,642,38,596,55,Male,2
3928,Google Pixel 5,Android,54,1.4,403,17,278,23,Female,1
3929,Xiaomi Mi 11,Android,187,5.5,1754,55,711,50,Female,3
3930,OnePlus 9,Android,216,6,1641,41,889,39,Female,3
3931,OnePlus 9,Android,95,3.8,718,26,459,41,Female,2
3932,Xiaomi Mi 11,Android,488,8.6,2447,84,2344,19,Male,5
3933,Google Pixel 5,Android,295,5.1,1483,45,748,27,Female,3
3934,Samsung Galaxy S21,Android,136,3.2,818,33,404,42,Male,2
3935,Xiaomi Mi 11,Android,471,7.9,2156,76,1324,54,Female,4
3936,iPhone 12,iOS,121,3.2,651,34,596,39,Male,2
3937,iPhone 12,iOS,75,1.2,409,13,281,18,Male,1
3938,iPhone 12,iOS,220,5.2,1631,49,909,27,Female,3
3939,Samsung Galaxy S21,Android,82,1.6,590,13,124,28,Female,1
3940,Google Pixel 5,Android,97,2.7,1018,37,428,41,Male,2
3941,Samsung Galaxy S21,Android,388,6.6,2085,71,1150,45,Female,4
3942,OnePlus 9,Android,529,8.7,2484,89,2189,39,Female,5
3943,Google Pixel 5,Android,584,10,2541,99,2391,49,Female,5
3944,Google Pixel 5,Android,529,8.1,2686,96,1924,35,Male,5
3945,Google Pixel 5,Android,227,5.1,1702,57,714,21,Male,3
3946,Samsung Galaxy S21,Android,535,11.8,2858,99,2378,50,Male,5
3947,iPhone 12,iOS,332,7.4,2149,68,1321,20,Female,4
3948,Google Pixel 5,Android,252,4.2,1439,45,667,50,Female,3
3949,Xiaomi Mi 11,Android,125,2.5,678,34,465,31,Male,2
3950,Xiaomi Mi 11,Android,97,3.3,751,39,412,36,Female,2
3951,Google Pixel 5,Android,540,10.8,2923,90,1886,40,Male,5
3952,Xiaomi Mi 11,Android,320,7.2,2056,69,1226,52,Female,4
3953,Google Pixel 5,Android,176,3.6,1193,30,458,40,Female,2
3954,Samsung Galaxy S21,Android,79,1,313,18,139,42,Male,1
3955,Xiaomi Mi 11,Android,83,1.6,303,19,285,51,Male,1
3956,iPhone 12,iOS,555,11.3,2528,90,1856,55,Female,5
3957,Samsung Galaxy S21,Android,66,1.7,375,16,216,39,Male,1
3958,Xiaomi Mi 11,Android,237,4.5,1368,42,868,24,Female,3
3959,Samsung Galaxy S21,Android,497,9.7,2876,94,2076,18,Male,5
3960,Google Pixel 5,Android,516,11.1,2429,91,1796,53,Male,5
3961,Xiaomi Mi 11,Android,219,5.2,1510,42,655,50,Female,3
3962,Google Pixel 5,Android,448,6.3,2044,71,1337,51,Male,4
3963,iPhone 12,iOS,156,2.2,896,37,429,57,Female,2
3964,Samsung Galaxy S21,Android,68,1.1,528,12,201,29,Male,1
3965,iPhone 12,iOS,524,11.2,2417,90,2069,29,Female,5
3966,iPhone 12,iOS,188,5.3,1281,45,974,35,Male,3
3967,Samsung Galaxy S21,Android,443,7.4,2289,73,1026,33,Male,4
3968,Xiaomi Mi 11,Android,52,1.6,385,19,234,24,Male,1
3969,OnePlus 9,Android,228,4.2,1677,58,823,56,Male,3
3970,Google Pixel 5,Android,149,3.7,873,34,459,51,Male,2
3971,iPhone 12,iOS,523,9.4,2583,92,1539,21,Male,5
3972,Samsung Galaxy S21,Android,42,1.6,315,19,207,52,Female,1
3973,Google Pixel 5,Android,120,2,741,38,396,56,Female,2
3974,OnePlus 9,Android,329,7.5,2277,72,1185,27,Female,4
3975,Xiaomi Mi 11,Android,68,1.5,364,10,102,31,Female,1
3976,Xiaomi Mi 11,Android,158,3.4,893,36,493,32,Male,2
3977,Xiaomi Mi 11,Android,86,1.7,439,19,136,54,Male,1
3978,Xiaomi Mi 11,Android,339,7.8,2102,71,1062,51,Male,4
3979,Samsung Galaxy S21,Android,304,6.5,2375,79,1493,51,Male,4
3980,Xiaomi Mi 11,Android,131,2.4,859,26,305,40,Male,2
3981,Samsung Galaxy S21,Android,64,1.6,540,19,262,35,Female,1
3982,Xiaomi Mi 11,Android,53,1.9,526,15,112,42,Male,1
3983,Google Pixel 5,Android,442,7.7,2067,69,1440,45,Male,4
3984,iPhone 12,iOS,32,2,469,18,139,22,Male,1
3985,Xiaomi Mi 11,Android,278,4.8,1238,48,851,43,Female,3
3986,Xiaomi Mi 11,Android,540,8.4,2993,98,1540,49,Female,5
3987,Google Pixel 5,Android,595,11.3,2968,88,2366,30,Male,5
3988,Google Pixel 5,Android,35,1.5,467,10,158,58,Male,1
3989,Google Pixel 5,Android,225,5.4,1370,44,791,55,Female,3
3990,Google Pixel 5,Android,587,11.8,2431,90,1894,47,Male,5
3991,Xiaomi Mi 11,Android,92,3.7,1124,27,524,44,Male,2
3992,Google Pixel 5,Android,46,1.1,487,17,208,23,Male,1
3993,OnePlus 9,Android,153,2.8,935,25,578,37,Female,2
3994,iPhone 12,iOS,368,6.6,1817,72,1406,27,Female,4
3995,Xiaomi Mi 11,Android,51,1.6,509,11,113,29,Female,1
3996,Google Pixel 5,Android,279,5.2,1660,47,629,50,Female,3
3997,Xiaomi Mi 11,Android,255,5.4,1738,42,826,21,Male,3
3998,Samsung Galaxy S21,Android,193,5.7,1471,51,972,31,Female,3
3999,Xiaomi Mi 11,Android,207,5.7,1582,52,692,38,Male,3
4000,iPhone 12,iOS,539,11.9,2853,83,2007,55,Male,5
4001,OnePlus 9,Android,151,2.4,1124,38,571,33,Male,2
4002,Google Pixel 5,Android,474,6.4,2109,68,1079,24,Male,4
4003,iPhone 12,iOS,544,9.2,2936,83,2416,47,Female,5
4004,iPhone 12,iOS,73,1.2,308,15,275,39,Female,1
4005,Xiaomi Mi 11,Android,597,10.4,2984,91,1564,34,Female,5
4006,Google Pixel 5,Android,498,10.7,2738,94,1995,42,Male,5
4007,iPhone 12,iOS,402,7.8,2014,79,1088,34,Female,4
4008,OnePlus 9,Android,75,1.1,379,15,185,37,Male,1
4009,iPhone 12,iOS,130,2,602,21,589,30,Female,2
4010,Samsung Galaxy S21,Android,42,1.1,402,11,265,32,Female,1
4011,iPhone 12,iOS,134,2.2,917,23,423,23,Male,2
4012,Google Pixel 5,Android,79,1.9,477,13,161,24,Male,1
4013,iPhone 12,iOS,432,7.2,1822,63,1127,59,Female,4
4014,iPhone 12,iOS,262,4.1,1287,52,997,36,Male,3
4015,Samsung Galaxy S21,Android,473,6.4,2109,79,1300,23,Female,4
4016,Google Pixel 5,Android,202,4.7,1512,49,659,45,Female,3
4017,OnePlus 9,Android,215,4.4,1407,41,991,47,Male,3
4018,OnePlus 9,Android,151,3.7,1116,32,320,41,Female,2
4019,OnePlus 9,Android,80,1.6,549,14,197,19,Male,1
4020,Xiaomi Mi 11,Android,126,2.8,971,32,431,35,Female,2
4021,Samsung Galaxy S21,Android,495,8.9,2920,84,2252,31,Female,5
4022,iPhone 12,iOS,127,3.7,1153,35,314,37,Female,2
4023,Xiaomi Mi 11,Android,88,1.3,327,11,262,22,Male,1
4024,Google Pixel 5,Android,69,1.6,463,16,146,27,Male,1
4025,OnePlus 9,Android,100,3.3,961,21,433,25,Male,2
4026,Xiaomi Mi 11,Android,301,6.5,2084,71,1421,29,Male,4
4027,Google Pixel 5,Android,78,1.7,455,15,207,37,Female,1
4028,Google Pixel 5,Android,163,3.1,620,21,419,23,Male,2
4029,OnePlus 9,Android,539,9.3,2606,92,1990,41,Male,5
4030,Google Pixel 5,Android,278,4.6,1385,47,823,40,Female,3
4031,Samsung Galaxy S21,Android,451,6.1,2108,76,1434,25,Female,4
4032,Samsung Galaxy S21,Android,481,10.9,2752,86,2017,18,Male,5
4033,Samsung Galaxy S21,Android,133,3.4,714,38,445,25,Male,2
4034,Xiaomi Mi 11,Android,41,1.1,588,10,246,22,Male,1
4035,iPhone 12,iOS,152,3.3,1175,29,461,42,Female,2
4036,OnePlus 9,Android,553,8.4,2559,89,2471,51,Male,5
4037,iPhone 12,iOS,402,6.9,2282,78,1397,40,Male,4
4038,OnePlus 9,Android,555,9.5,2855,95,1565,24,Male,5
4039,iPhone 12,iOS,499,9.6,2873,81,1805,52,Female,5
4040,Xiaomi Mi 11,Android,101,3.2,603,28,417,43,Male,2
4041,OnePlus 9,Android,433,6.8,2093,75,1300,32,Male,4
4042,OnePlus 9,Android,133,2,1007,31,417,32,Male,2
4043,Xiaomi Mi 11,Android,351,6.1,1941,79,1290,21,Female,4
4044,Samsung Galaxy S21,Android,532,10.7,2556,83,2148,53,Female,5
4045,OnePlus 9,Android,92,2.5,690,31,563,27,Male,2
4046,Xiaomi Mi 11,Android,511,10.8,2712,97,2438,59,Female,5
4047,Xiaomi Mi 11,Android,384,7,2185,72,1376,59,Male,4
4048,iPhone 12,iOS,193,5.2,1318,49,626,32,Female,3
4049,Samsung Galaxy S21,Android,132,3.8,649,25,368,41,Male,2
4050,Samsung Galaxy S21,Android,360,7.3,1946,79,1164,50,Male,4
4051,iPhone 12,iOS,159,2.3,1083,32,526,38,Male,2
4052,iPhone 12,iOS,495,8.9,2855,91,2150,31,Male,5
4053,Xiaomi Mi 11,Android,537,10,2720,83,1763,35,Male,5
4054,OnePlus 9,Android,129,3.4,1059,27,580,36,Female,2
4055,iPhone 12,iOS,132,3.8,636,28,529,53,Male,2
4056,Xiaomi Mi 11,Android,37,1.4,369,18,295,19,Female,1
4057,Samsung Galaxy S21,Android,524,8.9,2549,88,1730,20,Female,5
4058,OnePlus 9,Android,425,6.9,2142,66,1130,19,Female,4
4059,OnePlus 9,Android,64,1.7,585,13,107,53,Male,1
4060,iPhone 12,iOS,573,10.8,2711,96,2118,33,Female,5
4061,Google Pixel 5,Android,45,1.7,302,16,191,57,Female,1
4062,Xiaomi Mi 11,Android,564,11.7,2764,81,2133,37,Female,5
4063,OnePlus 9,Android,162,3.5,761,36,338,51,Male,2
4064,Samsung Galaxy S21,Android,451,6.5,2378,69,1341,44,Male,4
4065,OnePlus 9,Android,30,1.3,479,16,253,35,Male,1
4066,Samsung Galaxy S21,Android,202,5,1542,45,844,29,Male,3
4067,Google Pixel 5,Android,71,1.5,590,17,257,33,Male,1
4068,Google Pixel 5,Android,314,6.2,2205,63,1066,19,Male,4
4069,Xiaomi Mi 11,Android,168,4,866,22,581,50,Female,2
4070,Google Pixel 5,Android,75,1.9,537,13,230,58,Female,1
4071,OnePlus 9,Android,42,1.4,324,13,272,29,Female,1
4072,OnePlus 9,Android,441,7.9,2332,78,1477,23,Female,4
4073,Google Pixel 5,Android,523,10.5,2460,99,1787,22,Male,5
4074,Xiaomi Mi 11,Android,100,2.4,982,31,478,48,Female,2
4075,OnePlus 9,Android,52,1.2,398,14,172,24,Female,1
4076,OnePlus 9,Android,397,7,2352,77,1101,46,Female,4
4077,Xiaomi Mi 11,Android,424,7.7,1863,65,1116,52,Male,4
4078,Xiaomi Mi 11,Android,272,5,1655,45,686,19,Female,3
4079,Xiaomi Mi 11,Android,201,4,1791,50,914,18,Male,3
4080,Xiaomi Mi 11,Android,570,9,2613,98,2497,49,Female,5
4081,Xiaomi Mi 11,Android,64,1.3,490,14,151,43,Female,1
4082,iPhone 12,iOS,334,6.6,2394,68,1227,46,Female,4
4083,iPhone 12,iOS,518,9.6,2954,93,2125,34,Female,5
4084,Samsung Galaxy S21,Android,70,1.7,359,10,109,57,Male,1
4085,iPhone 12,iOS,334,6.8,2000,77,1079,40,Female,4
4086,Xiaomi Mi 11,Android,563,8.4,2849,85,1508,25,Male,5
4087,iPhone 12,iOS,181,4.1,1608,43,752,22,Female,3
4088,OnePlus 9,Android,584,9.4,2766,84,2151,32,Male,5
4089,Samsung Galaxy S21,Android,208,4.7,1642,45,861,55,Male,3
4090,Samsung Galaxy S21,Android,381,6.6,2160,69,1450,20,Male,4
4091,Xiaomi Mi 11,Android,426,6.5,1969,78,1266,53,Female,4
4092,OnePlus 9,Android,284,4.2,1360,56,888,51,Male,3
4093,Google Pixel 5,Android,105,2.2,1002,29,453,31,Female,2
4094,Google Pixel 5,Android,179,2.3,1014,32,588,38,Male,2
4095,iPhone 12,iOS,122,2.6,639,37,568,35,Male,2
4096,OnePlus 9,Android,501,11.9,2702,88,1738,49,Male,5
4097,Xiaomi Mi 11,Android,269,5.9,1666,42,629,32,Female,3
4098,Google Pixel 5,Android,230,4.4,1607,52,878,54,Male,3
4099,Xiaomi Mi 11,Android,85,1.6,417,12,122,47,Male,1
4100,Samsung Galaxy S21,Android,411,7.8,2029,75,1136,33,Female,4
4101,Samsung Galaxy S21,Android,73,1.7,403,12,163,51,Male,1
4102,Xiaomi Mi 11,Android,39,1.7,530,11,268,26,Female,1
4103,iPhone 12,iOS,386,7.7,2114,72,1209,51,Male,4
4104,Google Pixel 5,Android,49,1.3,542,16,169,54,Female,1
4105,Google Pixel 5,Android,411,6.9,1820,70,1024,43,Male,4
4106,OnePlus 9,Android,534,10.8,2805,90,1538,37,Male,5
4107,Samsung Galaxy S21,Android,314,7.4,2136,64,1376,47,Female,4
4108,Xiaomi Mi 11,Android,211,4,1519,54,811,29,Female,3
4109,OnePlus 9,Android,121,3.7,619,36,473,47,Male,2
4110,Google Pixel 5,Android,84,1.2,415,10,146,50,Male,1
4111,OnePlus 9,Android,448,7.6,2199,66,1047,28,Male,4
4112,Google Pixel 5,Android,55,1.6,360,19,149,30,Male,1
4113,Google Pixel 5,Android,59,1.8,497,10,208,36,Female,1
4114,Xiaomi Mi 11,Android,226,4.5,1781,45,649,27,Female,3
4115,Samsung Galaxy S21,Android,580,8.5,2660,87,1795,52,Male,5
4116,OnePlus 9,Android,65,1.8,481,18,130,41,Male,1
4117,OnePlus 9,Android,458,6.6,2214,67,1163,31,Female,4
4118,iPhone 12,iOS,170,2.7,805,26,344,53,Female,2
4119,iPhone 12,iOS,264,5.2,1641,44,778,44,Male,3
4120,Xiaomi Mi 11,Android,122,3.3,748,35,499,59,Female,2
4121,Xiaomi Mi 11,Android,420,6.5,2113,65,1314,35,Male,4
4122,iPhone 12,iOS,267,4.4,1505,59,971,38,Female,3
4123,iPhone 12,iOS,469,6,2290,67,1086,34,Female,4
4124,iPhone 12,iOS,541,11.4,2443,89,1923,34,Female,5
4125,iPhone 12,iOS,155,2.9,1117,22,322,19,Female,2
4126,OnePlus 9,Android,106,2.8,686,32,594,27,Male,2
4127,OnePlus 9,Android,243,5,1232,47,877,43,Male,3
4128,OnePlus 9,Android,410,7.5,2176,68,1213,45,Female,4
4129,iPhone 12,iOS,285,5.1,1226,57,666,20,Female,3
4130,OnePlus 9,Android,397,6.8,2027,66,1167,40,Male,4
4131,Samsung Galaxy S21,Android,230,4.2,1507,51,868,25,Female,3
4132,iPhone 12,iOS,341,7.2,2397,68,1055,32,Female,4
4133,Google Pixel 5,Android,132,2.9,1054,32,563,20,Male,2
4134,Xiaomi Mi 11,Android,130,3,820,21,308,49,Female,2
4135,iPhone 12,iOS,281,4.9,1566,59,632,29,Male,3
4136,OnePlus 9,Android,74,2,320,11,103,55,Female,1
4137,OnePlus 9,Android,299,4.3,1737,43,953,42,Female,3
4138,Google Pixel 5,Android,116,2.2,827,29,434,28,Female,2
4139,OnePlus 9,Android,408,6.6,2026,63,1076,47,Female,4
4140,Google Pixel 5,Android,508,11.3,2590,81,2481,51,Male,5
4141,iPhone 12,iOS,227,4.4,1275,56,984,22,Female,3
4142,Google Pixel 5,Android,274,6,1489,56,666,57,Female,3
4143,Google Pixel 5,Android,347,6.3,2001,61,1456,21,Female,4
